ID, Name, Address,Dob,Class,SEX,Issue Date,Expiry Date
610584359, Carl Lee, "5982 Pleasant Street, 13/11/1928, B, M, 4/4/2017, 4/4/2022
147378503, Morgan Green, "2291 Pleasant Street, 10/8/1958, A, F, 24/11/2018, 24/11/2023
513341794, Peter Hall, "462 River Street, 3/1/1990, B, M, 25/5/2017, 25/5/2022
733020692, Gabriel Wilson, "9153 Arlington Avenue, 23/1/1981, C, M, 13/7/2019, 13/7/2024
370848693, Keith Viana, "6944 Woodland Drive, 24/1/1967, B, F, 24/3/2018, 24/3/2023
851519914, Carter King, "1341 Country Club Road, 23/9/1986, A, F, 28/3/2019, 28/3/2024
342540656, Walter Fadler, "8687 Laurel Lane, 12/3/1985, B, F, 11/2/2019, 11/2/2024
315863351, Riley Wesenberg, "9451 Essex Court, 16/2/1905, C, F, 6/12/2018, 6/12/2023
450419872, Cecelia Lee, "7518 John Street, 14/5/1970, A, M, 3/11/2017, 3/11/2022
799330571, Paul Anderson, "3380 Route 30, 17/6/1927, B, M, 18/4/2019, 18/4/2024
764635112, Donald Lee, "4424 Country Club Road, 19/2/1904, A, M, 6/7/2019, 6/7/2024
710388339, Chloe Evans, "2423 Franklin Avenue, 12/3/1915, C, M, 27/3/2017, 27/3/2022
599394445, Harry Harber, "6727 Madison Avenue, 21/1/1977, B, F, 21/6/2017, 21/6/2022
380123466, Brooklyn Irwin, "7707 Summit Avenue, 11/3/2000, A, F, 27/6/2019, 27/6/2024
338174255, Tabitha Rodriguez, "2106 Atlantic Avenue, 21/3/1937, B, F, 21/5/2017, 21/5/2022
751921334, Mateo Uhler, "4795 Laurel Drive, 14/9/1907, C, F, 12/6/2017, 12/6/2022
170809282, Alivia Rainey, "1161 Crescent Street, 14/4/1998, B, M, 5/11/2019, 5/11/2024
130778351, Miranda Uhler, "1898 Williams Street, 11/12/1908, A, F, 12/1/2018, 12/1/2023
785119641, Anna Carter, "1298 Olive Street, 5/12/1931, A, F, 8/4/2018, 8/4/2023
216912386, Miah Abelson, "8386 Route 30, 23/4/1910, B, F, 19/5/2017, 19/5/2022
616012655, Etha Taylor, "2559 Devon Court, 12/9/1920, C, F, 10/8/2019, 10/8/2024
819244250, Sydnee Negley, "4377 Orchard Avenue, 21/6/1958, B, F, 18/8/2018, 18/8/2023
133351050, Isabella Mabrey, "5088 Laurel Lane, 13/12/1986, A, F, 8/11/2017, 8/11/2022
897209338, Gary Garcia, "5791 Maiden Lane, 4/6/1933, B, M, 18/4/2018, 18/4/2023
103979873, Carter Rodriguez, "6146 Heather Lane, 11/4/2002, A, M, 16/10/2017, 16/10/2022
86485688, Tyler Bacon, "7426 River Street, 4/9/1953, A, M, 26/5/2018, 26/5/2023
668750235, Yamilet Fadler, "6975 Grand Avenue, 13/12/1943, C, M, 5/1/2018, 5/1/2023
263599475, Brian Taylor, "6002 Front Street North, 17/11/1930, C, F, 4/12/2017, 4/12/2022
743916334, Carlos Irwin, "5857 Monroe Street, 11/3/1995, A, F, 12/6/2019, 12/6/2024
470883719, Addison Hanz, "5333 Route 30, 4/6/1967, B, F, 4/3/2018, 4/3/2023
523871410, Xzavier Martin, "1131 John Street, 18/1/1983, B, M, 27/2/2018, 27/2/2023
772143577, Michael Kadel, "7517 Route 1, 9/9/1903, C, F, 21/6/2018, 21/6/2023
894539445, Natalie Turner, "3821 Orchard Avenue, 22/7/1912, B, F, 16/5/2017, 16/5/2022
209080506, James Gagnon, "3499 River Street, 17/5/1913, A, M, 13/4/2019, 13/4/2024
296119142, Faith Lopez, "3252 Heather Lane, 9/2/1946, B, M, 3/12/2019, 3/12/2024
841529858, Tristan Harber, "7054 Forest Street, 15/10/1957, C, F, 20/4/2018, 20/4/2023
612744325, Caden Yob, "6532 Court Street, 18/7/1968, B, M, 27/9/2017, 27/9/2022
51105637, Stella Ealy, "3442 Crescent Street, 27/2/1983, B, M, 3/5/2018, 3/5/2023
324840279, Emma Williams, "8411 King Street, 8/3/1928, A, F, 11/11/2018, 11/11/2023
33800168, Isabelle Eady, "7899 King Street, 19/7/1948, A, F, 7/4/2019, 7/4/2024
38694001, Wendy Labelle, "1820 Linden Avenue, 8/6/1966, A, M, 27/2/2018, 27/2/2023
416291003, Humberto Isaman, "8098 Franklin Avenue, 13/9/1965, C, F, 5/9/2019, 5/9/2024
121359471, Ava Hernandez, "2902 Laurel Drive, 10/8/1947, B, F, 16/12/2017, 16/12/2022
56527254, Caden Yob, "2427 Franklin Court, 8/6/1934, C, M, 4/3/2018, 4/3/2023
479157160, Selina Hill, "5499 Andover Court, 19/6/1983, C, F, 27/8/2018, 27/8/2023
861086875, Kevin Campbell, "7720 Laurel Drive, 2/7/1913, C, M, 15/10/2017, 15/10/2022
173581103, Anthony Abby, "657 Briarwood Drive, 10/8/1950, A, F, 3/4/2017, 3/4/2022
578345709, Elizabeth Edwards, "9596 Essex Court, 26/4/1990, B, M, 4/3/2017, 4/3/2022
459789532, Steve Yniguez, "5467 Hanover Court, 12/2/1911, C, M, 6/12/2017, 6/12/2022
155957865, Mohammad White, "8136 Willow Avenue, 10/1/1926, C, F, 7/9/2018, 7/9/2023
370422468, Saige King, "894 Madison Avenue, 12/6/1926, A, F, 1/5/2019, 1/5/2024
290601663, Tyler Tevlin, "6780 Essex Court, 4/6/1966, B, F, 3/1/2018, 3/1/2023
93350401, Justin Urick, "1130 Laurel Drive, 1/11/1954, B, M, 25/12/2019, 25/12/2024
116331242, Bobby Hall, "5550 Charles Street, 5/4/1958, A, M, 4/7/2019, 4/7/2024
350598372, Grady Williams, "9449 River Street, 16/2/1987, A, M, 10/8/2019, 10/8/2024
652861049, Saige King, "1160 Front Street North, 27/2/1990, B, M, 20/1/2017, 20/1/2022
510413317, Essence Waggett, "7507 Main Street, 17/12/1996, B, M, 18/2/2018, 18/2/2023
886556989, William Carter, "3016 Arlington Avenue, 14/6/1904, B, M, 22/11/2018, 22/11/2023
577230189, Paul Kadel, "3583 Williams Street, 24/4/1940, A, F, 20/3/2018, 20/3/2023
261899428, Mohammad Viana, "964 Madison Avenue, 18/3/1950, A, F, 9/8/2018, 9/8/2023
628480736, Emmanuel Fader, "228 Summit Avenue, 23/10/1981, B, M, 25/9/2019, 25/9/2024
428761613, David Shawn, "6708 Warren Avenue, 4/6/1927, A, M, 9/9/2019, 9/9/2024
841232464, Amani Davis, "2936 Cottage Street, 24/12/1973, C, F, 13/10/2018, 13/10/2023
392735005, Jacquelyn Abelson, "7192 Court Street, 20/6/1988, B, F, 27/2/2017, 27/2/2022
713884497, Clay Davis, "5830 Main Street, 20/7/1978, A, M, 1/3/2017, 1/3/2022
439324383, Abigail Garcia, "5223 Essex Court, 6/6/1915, A, F, 25/4/2019, 25/4/2024
519446249, Daniel Yniguez, "1619 Heather Lane, 19/1/1953, A, F, 4/9/2017, 4/9/2022
298861033, Avery Ealy, "7931 Arlington Avenue, 16/12/1933, C, M, 14/9/2018, 14/9/2023
491952327, Elvis Harber, "7355 River Street, 7/11/1992, A, M, 24/5/2017, 24/5/2022
461768244, Olivia Labelle, "8527 Maiden Lane, 27/5/1922, B, M, 14/6/2019, 14/6/2024
714189597, Marisol Gagnon, "9462 Court Street, 3/3/1968, C, M, 25/2/2018, 25/2/2023
628191709, Anthony Phillips, "7700 Fairway Drive, 10/4/1921, C, M, 15/8/2017, 15/8/2022
339195288, David Irwin, "840 White Street, 26/1/1993, B, F, 13/3/2018, 13/3/2023
261897299, Paris Zurick, "7059 Essex Court, 14/1/1978, A, M, 4/11/2019, 4/11/2024
877528646, Aiden Mabrey, "1133 Linden Avenue, 25/1/1959, A, M, 21/8/2018, 21/8/2023
158052789, Roy White, "2664 Fairway Drive, 24/12/1916, C, F, 18/11/2017, 18/11/2022
343891474, Joe Serban, "2108 Madison Avenue, 17/12/1965, B, M, 15/2/2017, 15/2/2022
243952667, Wendy Johnson, "8605 Pleasant Street, 18/1/1973, C, M, 28/11/2018, 28/11/2023
280788348, Selina Bacon, "4738 Andover Court, 12/11/1921, C, F, 25/4/2019, 25/4/2024
600470205, Sophia Caffee, "9685 Route 1, 21/1/1912, A, M, 14/12/2019, 14/12/2024
291824289, Emmanuel Nagy, "7063 Jefferson Avenue, 24/9/1962, C, F, 16/10/2019, 16/10/2024
463028841, Patrick Serban, "4546 Fairway Drive, 14/10/1934, B, F, 1/1/2018, 1/1/2023
34655621, Carl White, "8743 River Street, 6/3/1947, A, F, 16/4/2017, 16/4/2022
96531901, Russell Adams, "3346 Laurel Lane, 22/12/1905, C, M, 15/7/2017, 15/7/2022
493155697, Ryan Xander, "2399 Willow Avenue, 1/5/1914, B, M, 15/1/2018, 15/1/2023
563541540, Martin Negley, "4570 Laurel Drive, 22/2/1915, A, F, 11/6/2018, 11/6/2023
301498537, Dixie Perez, "5321 King Street, 20/12/1983, C, M, 24/10/2017, 24/10/2022
166102442, Malcolm Jones, "2946 Maiden Lane, 19/8/1929, B, F, 27/1/2017, 27/1/2022
826964821, Ava Miller, "5006 Williams Street, 18/5/1964, C, F, 12/6/2018, 12/6/2023
370916268, Glenn Perez, "1444 King Street, 25/1/1952, B, M, 20/12/2018, 20/12/2023
464103326, David Babyak, "5912 Orchard Avenue, 24/8/1945, C, M, 13/4/2017, 13/4/2022
92063488, Reagan Roberts, "8009 Rose Street, 8/1/1910, A, F, 13/4/2018, 13/4/2023
452187189, Caden Yob, "1346 Atlantic Avenue, 16/1/1909, C, F, 25/9/2017, 25/9/2022
358129277, Jos Rainey, "9164 Heather Lane, 17/11/1942, C, M, 22/2/2017, 22/2/2022
168097316, Natalie Zurick, "399 Cedar Avenue, 1/7/1925, C, F, 16/5/2019, 16/5/2024
795526226, Riley Eady, "603 Willow Avenue, 10/11/1971, C, F, 14/2/2018, 14/2/2023
377596534, Gavin Caffee, "8479 Franklin Avenue, 22/7/1921, A, F, 15/4/2017, 15/4/2022
447369771, Van Abby, "2145 Franklin Court, 22/12/1903, A, M, 21/9/2019, 21/9/2024
482172550, Marisol Smith, "5878 Laurel Lane, 28/9/1991, C, M, 25/8/2017, 25/8/2022
740404002, Walker Anderson, "7464 Williams Street, 5/2/1941, A, M, 28/5/2019, 28/5/2024
763067995, Emmy Abby, "8538 Garfield Avenue, 2/3/1919, A, F, 18/2/2018, 18/2/2023
217362407, Ethen Turner, "8777 Briarwood Drive, 19/7/2000, B, F, 3/10/2019, 3/10/2024
665479137, Fred Jackowski, "2109 Warren Avenue, 11/4/1938, B, M, 18/5/2018, 18/5/2023
846218615, Xzavier Wafford, "1642 Crescent Street, 5/8/1994, A, F, 6/10/2019, 6/10/2024
346960203, Robert Hill, "8687 Monroe Street, 22/4/1983, A, M, 1/3/2019, 1/3/2024
78916373, Faith Abelson, "861 Garfield Avenue, 5/5/1908, A, M, 26/7/2018, 26/7/2023
507249570, Bryan Mitchell, "434 Madison Avenue, 1/1/1957, B, F, 7/4/2019, 7/4/2024
228595452, Riley Xander, "7541 Clay Street, 26/11/1940, C, M, 16/4/2017, 16/4/2022
175458380, Joshua Wilson, "7219 Front Street North, 6/12/1992, C, F, 23/2/2018, 23/2/2023
23774965, Yamilet Xavier, "6314 Arlington Avenue, 28/7/1951, B, F, 1/5/2019, 1/5/2024
261024520, Saige Rodriguez, "9950 Arlington Avenue, 4/8/1941, A, M, 17/8/2019, 17/8/2024
226137982, Jayden Lopez, "8228 Warren Avenue, 23/2/1910, B, F, 14/11/2019, 14/11/2024
761501047, Matthew Harber, "3386 Court Street, 4/9/1957, B, F, 4/9/2018, 4/9/2023
640744641, Timothy Jackowski, "7801 Windsor Drive, 2/10/1924, A, M, 27/12/2017, 27/12/2022
80575047, Charles White, "7809 Laurel Drive, 9/3/1950, B, M, 15/2/2018, 15/2/2023
510652024, Grady Yob, "990 Devon Court, 3/5/1922, B, F, 19/5/2019, 19/5/2024
167814403, Emmy Rodriguez, "10036 Monroe Street, 19/6/1984, A, M, 26/2/2019, 26/2/2024
905619333, Jackson Kadel, "6470 Cottage Street, 2/4/1979, C, F, 1/4/2019, 1/4/2024
59305793, Ryleigh Jones, "2403 Devon Court, 10/7/1937, B, F, 25/10/2018, 25/10/2023
900402618, Aiden Vasko, "6599 Atlantic Avenue, 21/4/1986, B, M, 2/8/2019, 2/8/2024
199069085, Danny Mitchell, "7176 Front Street North, 14/12/1980, B, F, 25/1/2019, 25/1/2024
515028985, Mateo Hadder, "1094 Briarwood Drive, 9/5/1995, A, F, 21/9/2018, 21/9/2023
506997733, Jeffrey Martin, "8683 Cedar Lane, 15/3/1973, C, F, 16/1/2018, 16/1/2023
18071361, Holly Baker, "6724 Rose Street, 27/1/1982, B, M, 9/1/2017, 9/1/2022
287651229, Reuben Cabello, "1502 Cedar Avenue, 24/11/1983, C, F, 17/2/2017, 17/2/2022
853565072, Walter Yniguez, "9205 Ann Street, 21/10/1906, C, M, 26/7/2017, 26/7/2022
894031051, Andrew Baker, "9944 Heather Lane, 10/11/1935, C, M, 26/9/2019, 26/9/2024
391201043, Martin Abby, "7227 Garfield Avenue, 2/4/1976, C, M, 10/1/2017, 10/1/2022
143611397, Carlos Roberts, "9799 Madison Avenue, 12/6/1946, B, M, 1/5/2019, 1/5/2024
248818751, Ryan Wesenberg, "6081 Laurel Lane, 14/8/1994, B, M, 11/4/2018, 11/4/2023
443033881, Tristan Brown, "1114 Heather Lane, 9/9/1937, B, F, 2/12/2017, 2/12/2022
163040818, Jose Raisner, "249 King Street, 15/7/1907, C, F, 20/10/2019, 20/10/2024
209037964, Clay Ealy, "6596 Route 30, 26/2/1992, A, M, 12/5/2018, 12/5/2023
709148457, Jes Waggett, "9703 Willow Avenue, 12/1/1991, C, F, 14/8/2019, 14/8/2024
17851131, Noah Phillips, "4528 Front Street North, 10/7/1995, C, M, 22/10/2017, 22/10/2022
366478174, Landon Mabrey, "6102 Charles Street, 20/6/1979, B, M, 5/9/2018, 5/9/2023
375824017, Jerry Dahn, "3032 Forest Street, 22/4/1980, B, M, 11/6/2017, 11/6/2022
331208635, Marisol Smith, "8365 Summit Avenue, 19/12/1908, B, F, 27/5/2019, 27/5/2024
437343150, Riley Cahn, "5194 Olive Street, 3/2/1978, C, F, 6/4/2017, 6/4/2022
221652294, Cecelia Perez, "4094 White Street, 2/3/1922, C, F, 23/5/2017, 23/5/2022
802997701, Scott Gagnon, "9034 Cedar Lane, 7/2/1920, B, M, 11/1/2018, 11/1/2023
649526804, Mateo Clark, "9782 Orchard Avenue, 21/4/1922, A, M, 26/12/2018, 26/12/2023
567137679, Abigail Wright, "6914 Warren Avenue, 3/7/1958, B, F, 10/4/2017, 10/4/2022
120745951, Jerry Hanz, "9395 Pleasant Street, 7/7/1919, A, M, 20/11/2019, 20/11/2024
162012411, Olivia Uhler, "9339 Summit Avenue, 23/10/1935, A, F, 4/7/2017, 4/7/2022
180730502, Sophia Serban, "2620 King Street, 3/9/1972, C, M, 13/6/2018, 13/6/2023
774320011, Mateo Allen, "2861 Laurel Lane, 2/4/1972, A, F, 8/10/2019, 8/10/2024
35791216, Abraham Lewis, "568 Country Club Road, 10/5/1985, A, F, 5/10/2018, 5/10/2023
702476753, George Miller, "2036 Main Street, 7/10/1905, B, M, 23/1/2019, 23/1/2024
725246337, Sebastian Wilson, "9078 Williams Street, 11/11/1958, C, F, 26/12/2017, 26/12/2022
532026595, Jayden Lopez, "6092 Broad Street, 17/4/1906, A, M, 8/5/2017, 8/5/2022
13421442, Miah Kairis, "8873 Fairway Drive, 12/12/1908, C, M, 22/1/2017, 22/1/2022
439757338, Gwendolyn Zurick, "7185 Windsor Drive, 16/8/1966, C, F, 26/7/2018, 26/7/2023
150853122, Chloe Collins, "3508 Ann Street, 12/5/1903, C, F, 23/12/2019, 23/12/2024
634763575, Saige Nagy, "2706 Jefferson Avenue, 20/4/1925, B, M, 17/6/2017, 17/6/2022
191928852, Henry Lewis, "3170 Court Street, 17/7/1930, A, M, 12/11/2017, 12/11/2022
701256041, Matthew Yob, "4670 Laurel Lane, 1/5/1980, A, F, 16/12/2018, 16/12/2023
746532843, Taylor Collins, "8073 Grand Avenue, 5/9/1966, B, M, 15/9/2018, 15/9/2023
703186330, Dallas Young, "2878 Summit Avenue, 27/2/1998, C, M, 21/3/2017, 21/3/2022
147189801, Gavin Labelle, "7146 Broad Street, 8/10/1990, A, F, 28/9/2017, 28/9/2022
597593240, Steve Rodriguez, "5695 Jefferson Avenue, 18/7/1981, A, M, 5/5/2018, 5/5/2023
876310223, Carter Edwards, "7453 Linden Avenue, 7/1/1926, B, M, 19/8/2019, 19/8/2024
604356659, Riley Edwards, "4539 Hanover Court, 23/12/1960, A, F, 4/6/2019, 4/6/2024
805693136, Walker Serban, "932 Court Street, 19/3/1974, B, M, 11/9/2018, 11/9/2023
573969789, Sydnee Wesenberg, "623 King Street, 10/5/1994, C, F, 18/6/2017, 18/6/2022
52502158, Yamilet Rodriguez, "6673 Garfield Avenue, 20/10/1990, B, M, 20/6/2018, 20/6/2023
512273391, Elijah White, "4905 Highland Drive, 11/5/1980, A, M, 17/11/2017, 17/11/2022
369538728, Joshua Brown, "1609 Main Street, 3/7/1992, B, F, 27/11/2018, 27/11/2023
808597886, William Phillips, "1275 Route 30, 17/12/1995, A, F, 14/7/2019, 14/7/2024
163073321, Saige Harber, "9298 Garfield Avenue, 9/12/1973, C, F, 8/5/2019, 8/5/2024
551160723, Gregory Shawn, "6609 Franklin Avenue, 6/11/1942, A, F, 8/1/2019, 8/1/2024
707230532, Emmy Negley, "5161 King Street, 4/4/1990, B, M, 1/8/2019, 1/8/2024
613365712, Rihanna Hill, "864 Linden Avenue, 7/11/1904, C, M, 2/12/2019, 2/12/2024
196273921, Taylor Negley, "7448 Pleasant Street, 16/11/1941, A, F, 11/9/2019, 11/9/2024
276791339, Cesar Hanz, "2502 Charles Street, 24/7/1939, B, F, 1/2/2017, 1/2/2022
27239101, Landon Cabello, "9558 Cottage Street, 7/1/1980, B, M, 28/12/2018, 28/12/2023
372322169, Landon Caffee, "1392 Rose Street, 6/11/1924, C, M, 13/9/2018, 13/9/2023
265617586, Abigail Uhler, "7286 Andover Court, 2/2/1988, B, M, 16/3/2017, 16/3/2022
96414836, Miranda Urick, "8358 Highland Drive, 19/10/1961, C, F, 21/10/2019, 21/10/2024
483581872, Camilla Brown, "2187 Charles Street, 21/6/1917, A, F, 23/11/2018, 23/11/2023
479044817, Emmy Bacon, "432 Pleasant Street, 19/12/1922, C, F, 15/12/2018, 15/12/2023
150429667, Orion Falk, "9289 Franklin Avenue, 3/1/1975, B, F, 15/10/2018, 15/10/2023
377504718, Jason Johnson, "2311 Monroe Street, 20/5/1915, C, F, 1/3/2018, 1/3/2023
558970578, Olivia Green, "2831 Orchard Avenue, 25/8/1999, C, M, 5/2/2019, 5/2/2024
531613005, Efrain Kadel, "3123 Cedar Lane, 17/2/1972, A, F, 8/8/2018, 8/8/2023
565388335, Alexis Urick, "9099 Front Street North, 16/11/1953, C, M, 9/11/2019, 9/11/2024
195276329, Louis Wafford, "4183 Heather Lane, 13/7/1949, A, F, 14/4/2018, 14/4/2023
462117841, Isabelle Labelle, "7869 Heather Lane, 26/2/1987, B, F, 15/9/2019, 15/9/2024
878443146, Avery Kairis, "7485 Clay Street, 16/5/1909, C, M, 1/9/2017, 1/9/2022
513880128, Sebastian Gabbert, "1892 Monroe Street, 17/10/1973, A, F, 26/4/2017, 26/4/2022
210472551, Keith Raisner, "2443 Arlington Avenue, 21/4/1905, A, M, 24/10/2019, 24/10/2024
326667317, Russell Roberts, "3407 Country Club Road, 7/11/1908, B, M, 20/11/2018, 20/11/2023
873725777, Fred Kairis, "9007 Ann Street, 16/10/1918, C, F, 6/10/2018, 6/10/2023
296085447, George Wright, "8723 Briarwood Drive, 22/3/1903, A, M, 27/11/2017, 27/11/2022
233137589, Jolie King, "3755 Rose Street, 7/1/1944, A, M, 9/7/2018, 9/7/2023
145449292, Riley Jackson, "9166 Main Street, 27/9/1911, B, F, 25/12/2018, 25/12/2023
229470041, Troy Xander, "8174 Cedar Avenue, 24/9/1904, C, M, 27/1/2018, 27/1/2023
897604666, Scott Fader, "4916 Main Street, 21/1/1990, B, F, 6/4/2017, 6/4/2022
161123843, Hunter Fadler, "7966 Essex Court, 22/11/1995, C, M, 1/4/2017, 1/4/2022
193222068, Eliana Anderson, "324 Summit Avenue, 4/4/1943, C, M, 24/9/2018, 24/9/2023
577632222, Vivian Falk, "1339 Devon Court, 20/3/1936, B, M, 26/4/2018, 26/4/2023
200946204, Diamond Hernandez, "2409 Franklin Avenue, 22/9/1914, C, F, 12/4/2018, 12/4/2023
80719790, David Tabbert, "7821 Cedar Avenue, 14/9/1923, C, M, 10/1/2019, 10/1/2024
887991803, Grace Thomas, "2344 Grand Avenue, 10/1/1922, C, M, 6/10/2017, 6/10/2022
489986825, Ishaan Nagy, "2103 Route 1, 21/11/1987, C, M, 21/7/2017, 21/7/2022
894869848, Ralph Davis, "4053 John Street, 28/3/1911, A, M, 13/5/2018, 13/5/2023
215222048, Ethen Turner, "8349 Hanover Court, 27/4/1935, C, F, 27/11/2018, 27/11/2023
746839184, Riley Allen, "6638 Briarwood Drive, 20/2/1919, B, M, 10/4/2017, 10/4/2022
162976058, Diamond Yniguez, "7078 Briarwood Drive, 11/10/1949, B, M, 2/11/2017, 2/11/2022
818290786, Etha Lee, "4863 Pleasant Street, 19/8/1995, C, F, 19/5/2019, 19/5/2024
68654428, Miranda Negley, "513 Warren Avenue, 2/4/1971, A, F, 2/9/2019, 2/9/2024
187867318, Esther Miller, "2305 Cedar Avenue, 7/8/1965, B, F, 8/4/2018, 8/4/2023
738187439, Essence Hall, "7732 Laurel Lane, 5/8/1987, B, F, 26/3/2017, 26/3/2022
800079228, Clay Adams, "1781 Franklin Avenue, 22/5/1989, C, M, 6/2/2019, 6/2/2024
63233174, Aubrey Bacon, "1829 Arlington Avenue, 14/1/1929, C, M, 25/3/2019, 25/3/2024
129056477, Riley Shawn, "9900 Briarwood Drive, 21/7/1945, C, F, 12/10/2018, 12/10/2023
318351038, Carl Yniguez, "2855 Cedar Lane, 2/6/1974, A, F, 3/4/2019, 3/4/2024
746350654, James Davis, "6808 Arlington Avenue, 26/1/1974, B, M, 27/11/2019, 27/11/2024
624028509, Cecelia Baker, "1677 Front Street North, 27/10/1951, C, F, 27/3/2017, 27/3/2022
899390599, Ronald Harber, "6683 Highland Drive, 23/8/1935, C, M, 1/5/2017, 1/5/2022
595947548, Reagan Perez, "9852 Devon Court, 6/8/1997, A, F, 5/10/2018, 5/10/2023
227552455, Karissa Gahm, "1554 Franklin Court, 17/8/1973, B, M, 17/10/2017, 17/10/2022
290708952, Alexis Martin, "3203 Monroe Street, 10/11/1953, C, M, 23/12/2019, 23/12/2024
636550250, Samantha Serban, "2505 Highland Drive, 8/11/2001, B, M, 14/8/2018, 14/8/2023
183708426, Patrick Walker, "1811 Woodland Drive, 5/5/1967, C, M, 17/4/2017, 17/4/2022
304521949, Paris Yob, "6637 Heather Lane, 23/5/1929, C, F, 24/2/2018, 24/2/2023
753182049, Diamond Rainey, "5949 Country Club Road, 14/10/1940, A, F, 28/7/2017, 28/7/2022
632585758, Jayden Jackowski, "3821 Andover Court, 6/2/1967, A, F, 22/3/2017, 22/3/2022
382236604, Hunter Hanz, "3998 Willow Avenue, 27/4/1919, A, F, 17/8/2019, 17/8/2024
357604676, Joshua Waggett, "2466 Windsor Drive, 25/8/1989, A, M, 2/12/2019, 2/12/2024
346083657, Diamond Viana, "2724 Highland Drive, 21/3/1932, B, F, 14/2/2017, 14/2/2022
287247877, James Wesenberg, "5702 Monroe Street, 28/2/1957, A, F, 4/3/2019, 4/3/2024
716943594, Bryan Nelson, "6356 Summit Avenue, 14/5/1976, C, M, 23/9/2018, 23/9/2023
137246931, Gavin Gahm, "9820 Route 30, 21/6/1931, C, F, 14/7/2019, 14/7/2024
739100289, Joseph Babyak, "5469 Forest Street, 5/3/1916, B, F, 6/5/2018, 6/5/2023
437819534, Xzavier Smith, "818 Court Street, 11/5/1920, A, M, 8/10/2018, 8/10/2023
854013553, Tristan Bacon, "4578 Court Street, 15/8/1992, A, F, 14/10/2017, 14/10/2022
488488948, Larry Tevlin, "7021 King Street, 16/2/1990, A, F, 9/6/2019, 9/6/2024
73811275, Tabitha Falk, "5145 White Street, 18/9/1969, C, F, 8/12/2019, 8/12/2024
12026431, Reuben Kairis, "2293 John Street, 7/6/1915, A, M, 12/4/2018, 12/4/2023
172677810, Harry Green, "3672 Maiden Lane, 17/8/1954, C, F, 15/6/2018, 15/6/2023
117969206, Walker Cabler, "3314 Madison Avenue, 19/6/1944, C, F, 14/12/2017, 14/12/2022
231491105, George Lewis, "5146 Linden Avenue, 3/4/1947, C, F, 27/1/2017, 27/1/2022
289128665, Bobby Martinez, "927 Court Street, 14/8/1989, B, F, 9/11/2018, 9/11/2023
876954578, Abigail Babyak, "6919 Route 30, 14/1/1938, B, M, 6/12/2019, 6/12/2024
880974551, Xzavier Adams, "5848 Route 30, 6/5/1906, B, F, 26/5/2017, 26/5/2022
684067148, Aubrey Robinson, "9075 Front Street North, 21/2/1973, A, M, 16/4/2018, 16/4/2023
452352883, Cecelia Green, "4126 Heather Lane, 2/9/1913, A, F, 23/3/2019, 23/3/2024
234281580, Jazlynn Kadel, "6666 Cedar Avenue, 17/11/1956, A, F, 7/1/2018, 7/1/2023
552880253, Marisol Hill, "10034 Route 30, 25/2/1912, C, M, 15/9/2017, 15/9/2022
50104198, Vivian Rainey, "5329 Court Street, 19/7/1954, C, F, 19/7/2019, 19/7/2024
573182732, Deacon Xander, "8730 Linden Avenue, 12/1/1905, B, F, 16/11/2018, 16/11/2023
692567444, Troy Martin, "7968 Fairway Drive, 21/3/1915, B, F, 16/5/2017, 16/5/2022
498778994, Diamond Rainey, "575 Franklin Court, 8/3/1951, A, M, 12/10/2018, 12/10/2023
446115147, Troy Martinez, "1206 Highland Drive, 26/3/1944, B, M, 28/9/2017, 28/9/2022
580471198, Ishaan Tormey, "4797 Laurel Lane, 23/4/1938, A, F, 15/5/2017, 15/5/2022
486386539, Matthew Gahm, "7020 Country Club Road, 27/2/1942, A, F, 15/1/2018, 15/1/2023
432827711, Holly Falk, "6497 Clay Street, 19/8/1987, A, M, 11/11/2017, 11/11/2022
658580267, John Collins, "6920 Route 1, 17/7/1961, B, F, 26/2/2018, 26/2/2023
540375013, Gary Mitchell, "375 Olive Street, 14/11/1903, C, M, 16/10/2018, 16/10/2023
772152322, Brooklyn Eady, "3368 Pleasant Street, 7/6/1904, C, M, 14/10/2019, 14/10/2024
224028964, Addison Ohrt, "6830 Andover Court, 25/7/1951, A, F, 12/3/2018, 12/3/2023
231332066, Morgan Fader, "8608 Willow Avenue, 3/6/1989, B, F, 28/3/2018, 28/3/2023
793060416, Ryan Collins, "2539 Laurel Drive, 8/1/1976, C, F, 9/8/2017, 9/8/2022
721091923, Robert King, "4218 Madison Avenue, 26/7/1938, B, M, 12/7/2019, 12/7/2024
729870904, Emma Tormey, "3066 Monroe Street, 8/1/1954, C, F, 1/8/2019, 1/8/2024
328516503, Gwendolyn Kairis, "4899 Willow Avenue, 13/5/1927, C, F, 2/6/2018, 2/6/2023
893447927, Eric Evans, "7122 Warren Avenue, 14/6/1921, A, M, 2/1/2017, 2/1/2022
95498640, Donald Wafford, "436 Garfield Avenue, 20/10/1913, B, M, 3/8/2019, 3/8/2024
97462181, Avery Allen, "4155 Madison Avenue, 10/2/1993, A, M, 23/8/2018, 23/8/2023
429710685, Michael Gahm, "2979 John Street, 10/1/1991, C, M, 7/9/2017, 7/9/2022
455515983, Justin Waggett, "685 Arlington Avenue, 11/11/1919, A, M, 1/1/2018, 1/1/2023
